Series ID,Year,Period,Label,Value
LNS14000009,1981,M10,1981 Oct,10.7
LNS14000009,1981,M11,1981 Nov,11.2
LNS14000009,1981,M12,1981 Dec,11.7
LNS14000009,1982,M01,1982 Jan,11.7
LNS14000009,1982,M02,1982 Feb,12.1
LNS14000009,1982,M03,1982 Mar,12.2
LNS14000009,1982,M04,1982 Apr,12.9
LNS14000009,1982,M05,1982 May,13.9
LNS14000009,1982,M06,1982 Jun,13.8
LNS14000009,1982,M07,1982 Jul,14.2
LNS14000009,1982,M08,1982 Aug,14.8
LNS14000009,1982,M09,1982 Sep,14.4
LNS14000009,1982,M10,1982 Oct,15.0
LNS14000009,1982,M11,1982 Nov,15.2
LNS14000009,1982,M12,1982 Dec,15.7
LNS14000009,1983,M01,1983 Jan,15.3
LNS14000009,1983,M02,1983 Feb,15.5
LNS14000009,1983,M03,1983 Mar,15.6
LNS14000009,1983,M04,1983 Apr,14.8
LNS14000009,1983,M05,1983 May,14.0
LNS14000009,1983,M06,1983 Jun,14.3
LNS14000009,1983,M07,1983 Jul,12.4
LNS14000009,1983,M08,1983 Aug,13.0
LNS14000009,1983,M09,1983 Sep,12.9
LNS14000009,1983,M10,1983 Oct,12.1
LNS14000009,1983,M11,1983 Nov,12.3
LNS14000009,1983,M12,1983 Dec,11.6
LNS14000009,1984,M01,1984 Jan,11.4
LNS14000009,1984,M02,1984 Feb,10.4
LNS14000009,1984,M03,1984 Mar,11.5
LNS14000009,1984,M04,1984 Apr,11.6
LNS14000009,1984,M05,1984 May,10.6
LNS14000009,1984,M06,1984 Jun,10.3
LNS14000009,1984,M07,1984 Jul,10.4
LNS14000009,1984,M08,1984 Aug,10.7
LNS14000009,1984,M09,1984 Sep,10.5
LNS14000009,1984,M10,1984 Oct,10.8
LNS14000009,1984,M11,1984 Nov,10.2
LNS14000009,1984,M12,1984 Dec,10.4
LNS14000009,1985,M01,1985 Jan,10.5
LNS14000009,1985,M02,1985 Feb,9.8
LNS14000009,1985,M03,1985 Mar,10.5
LNS14000009,1985,M04,1985 Apr,10.4
LNS14000009,1985,M05,1985 May,10.6
LNS14000009,1985,M06,1985 Jun,10.7
LNS14000009,1985,M07,1985 Jul,11.2
LNS14000009,1985,M08,1985 Aug,10.4
LNS14000009,1985,M09,1985 Sep,10.4
LNS14000009,1985,M10,1985 Oct,11.1
LNS14000009,1985,M11,1985 Nov,10.6
LNS14000009,1985,M12,1985 Dec,10.5
LNS14000009,1986,M01,1986 Jan,10.2
LNS14000009,1986,M02,1986 Feb,11.9
LNS14000009,1986,M03,1986 Mar,10.7
LNS14000009,1986,M04,1986 Apr,10.3
LNS14000009,1986,M05,1986 May,10.8
LNS14000009,1986,M06,1986 Jun,10.6
LNS14000009,1986,M07,1986 Jul,10.7
LNS14000009,1986,M08,1986 Aug,10.9
LNS14000009,1986,M09,1986 Sep,11.1
LNS14000009,1986,M10,1986 Oct,10.4
LNS14000009,1986,M11,1986 Nov,9.3
LNS14000009,1986,M12,1986 Dec,10.5
LNS14000009,1987,M01,1987 Jan,10.6
LNS14000009,1987,M02,1987 Feb,9.8
LNS14000009,1987,M03,1987 Mar,9.3
LNS14000009,1987,M04,1987 Apr,8.9
LNS14000009,1987,M05,1987 May,8.6
LNS14000009,1987,M06,1987 Jun,8.5
LNS14000009,1987,M07,1987 Jul,8.1
LNS14000009,1987,M08,1987 Aug,7.9
LNS14000009,1987,M09,1987 Sep,8.3
LNS14000009,1987,M10,1987 Oct,8.4
LNS14000009,1987,M11,1987 Nov,8.8
LNS14000009,1987,M12,1987 Dec,8.1
LNS14000009,1988,M01,1988 Jan,7.6
LNS14000009,1988,M02,1988 Feb,8.5
LNS14000009,1988,M03,1988 Mar,8.4
LNS14000009,1988,M04,1988 Apr,8.8
LNS14000009,1988,M05,1988 May,8.8
LNS14000009,1988,M06,1988 Jun,8.8
LNS14000009,1988,M07,1988 Jul,7.9
LNS14000009,1988,M08,1988 Aug,8.1
LNS14000009,1988,M09,1988 Sep,7.4
LNS14000009,1988,M10,1988 Oct,7.8
LNS14000009,1988,M11,1988 Nov,7.9
LNS14000009,1988,M12,1988 Dec,7.6
LNS14000009,1989,M01,1989 Jan,8.6
LNS14000009,1989,M02,1989 Feb,7.0
LNS14000009,1989,M03,1989 Mar,6.6
LNS14000009,1989,M04,1989 Apr,8.1
LNS14000009,1989,M05,1989 May,7.9
LNS14000009,1989,M06,1989 Jun,8.2
LNS14000009,1989,M07,1989 Jul,8.8
LNS14000009,1989,M08,1989 Aug,8.8
LNS14000009,1989,M09,1989 Sep,8.1
LNS14000009,1989,M10,1989 Oct,8.0
LNS14000009,1989,M11,1989 Nov,7.9
LNS14000009,1989,M12,1989 Dec,8.3
LNS14000009,1990,M01,1990 Jan,7.3
LNS14000009,1990,M02,1990 Feb,7.5
LNS14000009,1990,M03,1990 Mar,7.4
LNS14000009,1990,M04,1990 Apr,8.5
LNS14000009,1990,M05,1990 May,7.9
LNS14000009,1990,M06,1990 Jun,7.7
LNS14000009,1990,M07,1990 Jul,8.0
LNS14000009,1990,M08,1990 Aug,8.3
LNS14000009,1990,M09,1990 Sep,8.3
LNS14000009,1990,M10,1990 Oct,8.5
LNS14000009,1990,M11,1990 Nov,8.9
LNS14000009,1990,M12,1990 Dec,9.9
LNS14000009,1991,M01,1991 Jan,9.1
LNS14000009,1991,M02,1991 Feb,9.2
LNS14000009,1991,M03,1991 Mar,9.8
LNS14000009,1991,M04,1991 Apr,9.8
LNS14000009,1991,M05,1991 May,10.0
LNS14000009,1991,M06,1991 Jun,10.1
LNS14000009,1991,M07,1991 Jul,9.6
LNS14000009,1991,M08,1991 Aug,10.5
LNS14000009,1991,M09,1991 Sep,10.9
LNS14000009,1991,M10,1991 Oct,10.7
LNS14000009,1991,M11,1991 Nov,10.4
LNS14000009,1991,M12,1991 Dec,10.2
LNS14000009,1992,M01,1992 Jan,11.0
LNS14000009,1992,M02,1992 Feb,11.3
LNS14000009,1992,M03,1992 Mar,11.2
LNS14000009,1992,M04,1992 Apr,11.0
LNS14000009,1992,M05,1992 May,11.7
LNS14000009,1992,M06,1992 Jun,12.1
LNS14000009,1992,M07,1992 Jul,11.7
LNS14000009,1992,M08,1992 Aug,11.7
LNS14000009,1992,M09,1992 Sep,11.8
LNS14000009,1992,M10,1992 Oct,11.8
LNS14000009,1992,M11,1992 Nov,12.0
LNS14000009,1992,M12,1992 Dec,11.5
LNS14000009,1993,M01,1993 Jan,11.3
LNS14000009,1993,M02,1993 Feb,11.5
LNS14000009,1993,M03,1993 Mar,11.3
LNS14000009,1993,M04,1993 Apr,11.0
LNS14000009,1993,M05,1993 May,10.2
LNS14000009,1993,M06,1993 Jun,10.4
LNS14000009,1993,M07,1993 Jul,10.7
LNS14000009,1993,M08,1993 Aug,9.8
LNS14000009,1993,M09,1993 Sep,10.0
LNS14000009,1993,M10,1993 Oct,11.4
LNS14000009,1993,M11,1993 Nov,10.5
LNS14000009,1993,M12,1993 Dec,10.6
LNS14000009,1994,M01,1994 Jan,10.5
LNS14000009,1994,M02,1994 Feb,10.1
LNS14000009,1994,M03,1994 Mar,9.9
LNS14000009,1994,M04,1994 Apr,10.8
LNS14000009,1994,M05,1994 May,9.6
LNS14000009,1994,M06,1994 Jun,10.3
LNS14000009,1994,M07,1994 Jul,10.1
LNS14000009,1994,M08,1994 Aug,9.8
LNS14000009,1994,M09,1994 Sep,10.1
LNS14000009,1994,M10,1994 Oct,9.5
LNS14000009,1994,M11,1994 Nov,8.9
LNS14000009,1994,M12,1994 Dec,9.3
LNS14000009,1995,M01,1995 Jan,10.2
LNS14000009,1995,M02,1995 Feb,9.0
LNS14000009,1995,M03,1995 Mar,8.9
LNS14000009,1995,M04,1995 Apr,8.9
LNS14000009,1995,M05,1995 May,9.8
LNS14000009,1995,M06,1995 Jun,9.1
LNS14000009,1995,M07,1995 Jul,8.8
LNS14000009,1995,M08,1995 Aug,9.6
LNS14000009,1995,M09,1995 Sep,9.1
LNS14000009,1995,M10,1995 Oct,9.4
LNS14000009,1995,M11,1995 Nov,9.5
LNS14000009,1995,M12,1995 Dec,9.3
LNS14000009,1996,M01,1996 Jan,9.4
LNS14000009,1996,M02,1996 Feb,9.6
LNS14000009,1996,M03,1996 Mar,9.6
LNS14000009,1996,M04,1996 Apr,9.6
LNS14000009,1996,M05,1996 May,9.6
LNS14000009,1996,M06,1996 Jun,8.8
LNS14000009,1996,M07,1996 Jul,8.8
LNS14000009,1996,M08,1996 Aug,8.8
LNS14000009,1996,M09,1996 Sep,8.2
LNS14000009,1996,M10,1996 Oct,8.0
LNS14000009,1996,M11,1996 Nov,8.5
LNS14000009,1996,M12,1996 Dec,7.4
LNS14000009,1997,M01,1997 Jan,8.4
LNS14000009,1997,M02,1997 Feb,8.2
LNS14000009,1997,M03,1997 Mar,8.3
LNS14000009,1997,M04,1997 Apr,8.2
LNS14000009,1997,M05,1997 May,7.7
LNS14000009,1997,M06,1997 Jun,7.5
LNS14000009,1997,M07,1997 Jul,7.9
LNS14000009,1997,M08,1997 Aug,7.2
LNS14000009,1997,M09,1997 Sep,7.4
LNS14000009,1997,M10,1997 Oct,7.8
LNS14000009,1997,M11,1997 Nov,7.0
LNS14000009,1997,M12,1997 Dec,7.3
LNS14000009,1998,M01,1998 Jan,7.1
LNS14000009,1998,M02,1998 Feb,6.9
LNS14000009,1998,M03,1998 Mar,6.9
LNS14000009,1998,M04,1998 Apr,6.7
LNS14000009,1998,M05,1998 May,6.9
LNS14000009,1998,M06,1998 Jun,7.4
LNS14000009,1998,M07,1998 Jul,7.3
LNS14000009,1998,M08,1998 Aug,7.4
LNS14000009,1998,M09,1998 Sep,7.3
LNS14000009,1998,M10,1998 Oct,7.2
LNS14000009,1998,M11,1998 Nov,7.1
LNS14000009,1998,M12,1998 Dec,7.7
LNS14000009,1999,M01,1999 Jan,6.7
LNS14000009,1999,M02,1999 Feb,6.7
LNS14000009,1999,M03,1999 Mar,5.8
LNS14000009,1999,M04,1999 Apr,7.0
LNS14000009,1999,M05,1999 May,6.7
LNS14000009,1999,M06,1999 Jun,6.6
LNS14000009,1999,M07,1999 Jul,6.5
LNS14000009,1999,M08,1999 Aug,6.5
LNS14000009,1999,M09,1999 Sep,6.7
LNS14000009,1999,M10,1999 Oct,6.4
LNS14000009,1999,M11,1999 Nov,6.0
LNS14000009,1999,M12,1999 Dec,5.8
LNS14000009,2000,M01,2000 Jan,5.6
LNS14000009,2000,M02,2000 Feb,5.7
LNS14000009,2000,M03,2000 Mar,6.1
LNS14000009,2000,M04,2000 Apr,5.5
LNS14000009,2000,M05,2000 May,5.8
LNS14000009,2000,M06,2000 Jun,5.6
LNS14000009,2000,M07,2000 Jul,5.8
LNS14000009,2000,M08,2000 Aug,5.9
LNS14000009,2000,M09,2000 Sep,5.8
LNS14000009,2000,M10,2000 Oct,5.1
LNS14000009,2000,M11,2000 Nov,6.0
LNS14000009,2000,M12,2000 Dec,5.7
LNS14000009,2001,M01,2001 Jan,5.8
LNS14000009,2001,M02,2001 Feb,6.1
LNS14000009,2001,M03,2001 Mar,6.2
LNS14000009,2001,M04,2001 Apr,6.4
LNS14000009,2001,M05,2001 May,6.3
LNS14000009,2001,M06,2001 Jun,6.6
LNS14000009,2001,M07,2001 Jul,6.2
LNS14000009,2001,M08,2001 Aug,6.5
LNS14000009,2001,M09,2001 Sep,6.7
LNS14000009,2001,M10,2001 Oct,7.1
LNS14000009,2001,M11,2001 Nov,7.3
LNS14000009,2001,M12,2001 Dec,7.7
LNS14000009,2002,M01,2002 Jan,7.8
LNS14000009,2002,M02,2002 Feb,7.0
LNS14000009,2002,M03,2002 Mar,7.5
LNS14000009,2002,M04,2002 Apr,8.0
LNS14000009,2002,M05,2002 May,7.1
LNS14000009,2002,M06,2002 Jun,7.4
LNS14000009,2002,M07,2002 Jul,7.4
LNS14000009,2002,M08,2002 Aug,7.5
LNS14000009,2002,M09,2002 Sep,7.4
LNS14000009,2002,M10,2002 Oct,7.9
LNS14000009,2002,M11,2002 Nov,7.8
LNS14000009,2002,M12,2002 Dec,7.9
LNS14000009,2003,M01,2003 Jan,7.9
LNS14000009,2003,M02,2003 Feb,7.7
LNS14000009,2003,M03,2003 Mar,7.8
LNS14000009,2003,M04,2003 Apr,7.6
LNS14000009,2003,M05,2003 May,8.0
LNS14000009,2003,M06,2003 Jun,8.3
LNS14000009,2003,M07,2003 Jul,8.0
LNS14000009,2003,M08,2003 Aug,7.7
LNS14000009,2003,M09,2003 Sep,7.3
LNS14000009,2003,M10,2003 Oct,7.5
LNS14000009,2003,M11,2003 Nov,7.4
LNS14000009,2003,M12,2003 Dec,6.7
LNS14000009,2004,M01,2004 Jan,7.3
LNS14000009,2004,M02,2004 Feb,7.4
LNS14000009,2004,M03,2004 Mar,7.6
LNS14000009,2004,M04,2004 Apr,7.1
LNS14000009,2004,M05,2004 May,6.9
LNS14000009,2004,M06,2004 Jun,6.6
LNS14000009,2004,M07,2004 Jul,6.8
LNS14000009,2004,M08,2004 Aug,6.8
LNS14000009,2004,M09,2004 Sep,6.8
LNS14000009,2004,M10,2004 Oct,6.8
LNS14000009,2004,M11,2004 Nov,6.7
LNS14000009,2004,M12,2004 Dec,6.6
LNS14000009,2005,M01,2005 Jan,6.0
LNS14000009,2005,M02,2005 Feb,6.3
LNS14000009,2005,M03,2005 Mar,5.8
LNS14000009,2005,M04,2005 Apr,6.4
LNS14000009,2005,M05,2005 May,6.0
LNS14000009,2005,M06,2005 Jun,5.7
LNS14000009,2005,M07,2005 Jul,5.5
LNS14000009,2005,M08,2005 Aug,5.8
LNS14000009,2005,M09,2005 Sep,6.4
LNS14000009,2005,M10,2005 Oct,6.0
LNS14000009,2005,M11,2005 Nov,6.1
LNS14000009,2005,M12,2005 Dec,6.1
LNS14000009,2006,M01,2006 Jan,5.5
LNS14000009,2006,M02,2006 Feb,5.4
LNS14000009,2006,M03,2006 Mar,5.2
LNS14000009,2006,M04,2006 Apr,5.5
LNS14000009,2006,M05,2006 May,5.0
LNS14000009,2006,M06,2006 Jun,5.2
LNS14000009,2006,M07,2006 Jul,5.2
LNS14000009,2006,M08,2006 Aug,5.3
LNS14000009,2006,M09,2006 Sep,5.5
LNS14000009,2006,M10,2006 Oct,4.8
LNS14000009,2006,M11,2006 Nov,5.1
LNS14000009,2006,M12,2006 Dec,5.0
LNS14000009,2007,M01,2007 Jan,5.5
LNS14000009,2007,M02,2007 Feb,5.1
LNS14000009,2007,M03,2007 Mar,5.0
LNS14000009,2007,M04,2007 Apr,5.6
LNS14000009,2007,M05,2007 May,5.8
LNS14000009,2007,M06,2007 Jun,5.5
LNS14000009,2007,M07,2007 Jul,5.9
LNS14000009,2007,M08,2007 Aug,5.5
LNS14000009,2007,M09,2007 Sep,5.9
LNS14000009,2007,M10,2007 Oct,5.7
LNS14000009,2007,M11,2007 Nov,5.9
LNS14000009,2007,M12,2007 Dec,6.3
LNS14000009,2008,M01,2008 Jan,6.3
LNS14000009,2008,M02,2008 Feb,6.2
LNS14000009,2008,M03,2008 Mar,6.9
LNS14000009,2008,M04,2008 Apr,7.1
LNS14000009,2008,M05,2008 May,6.9
LNS14000009,2008,M06,2008 Jun,7.6
LNS14000009,2008,M07,2008 Jul,7.5
LNS14000009,2008,M08,2008 Aug,8.0
LNS14000009,2008,M09,2008 Sep,8.0
LNS14000009,2008,M10,2008 Oct,8.8
LNS14000009,2008,M11,2008 Nov,8.7
LNS14000009,2008,M12,2008 Dec,9.4
LNS14000009,2009,M01,2009 Jan,10.1
LNS14000009,2009,M02,2009 Feb,11.3
LNS14000009,2009,M03,2009 Mar,11.7
LNS14000009,2009,M04,2009 Apr,11.4
LNS14000009,2009,M05,2009 May,12.3
LNS14000009,2009,M06,2009 Jun,12.1
LNS14000009,2009,M07,2009 Jul,12.5
LNS14000009,2009,M08,2009 Aug,13.0
LNS14000009,2009,M09,2009 Sep,12.6
LNS14000009,2009,M10,2009 Oct,12.8
LNS14000009,2009,M11,2009 Nov,12.4
LNS14000009,2009,M12,2009 Dec,12.8
LNS14000009,2010,M01,2010 Jan,12.9
LNS14000009,2010,M02,2010 Feb,12.7
LNS14000009,2010,M03,2010 Mar,12.9
LNS14000009,2010,M04,2010 Apr,12.5
LNS14000009,2010,M05,2010 May,12.0
LNS14000009,2010,M06,2010 Jun,12.3
LNS14000009,2010,M07,2010 Jul,12.2
LNS14000009,2010,M08,2010 Aug,12.0
LNS14000009,2010,M09,2010 Sep,12.3
LNS14000009,2010,M10,2010 Oct,12.3
LNS14000009,2010,M11,2010 Nov,12.9
LNS14000009,2010,M12,2010 Dec,12.9
LNS14000009,2011,M01,2011 Jan,12.3
LNS14000009,2011,M02,2011 Feb,11.8
LNS14000009,2011,M03,2011 Mar,11.6
LNS14000009,2011,M04,2011 Apr,11.9
LNS14000009,2011,M05,2011 May,11.6
LNS14000009,2011,M06,2011 Jun,11.5
LNS14000009,2011,M07,2011 Jul,11.2
LNS14000009,2011,M08,2011 Aug,11.2
LNS14000009,2011,M09,2011 Sep,11.2
LNS14000009,2011,M10,2011 Oct,11.3
LNS14000009,2011,M11,2011 Nov,11.2
LNS14000009,2011,M12,2011 Dec,11.1
LNS14000009,2012,M01,2012 Jan,10.7
LNS14000009,2012,M02,2012 Feb,10.9
LNS14000009,2012,M03,2012 Mar,10.6
LNS14000009,2012,M04,2012 Apr,10.3
LNS14000009,2012,M05,2012 May,10.9
LNS14000009,2012,M06,2012 Jun,10.9
LNS14000009,2012,M07,2012 Jul,10.2
LNS14000009,2012,M08,2012 Aug,10.1
LNS14000009,2012,M09,2012 Sep,9.7
LNS14000009,2012,M10,2012 Oct,10.0
LNS14000009,2012,M11,2012 Nov,9.9
LNS14000009,2012,M12,2012 Dec,9.6
LNS14000009,2013,M01,2013 Jan,9.7
LNS14000009,2013,M02,2013 Feb,9.7
LNS14000009,2013,M03,2013 Mar,9.3
LNS14000009,2013,M04,2013 Apr,9.0
LNS14000009,2013,M05,2013 May,9.0
LNS14000009,2013,M06,2013 Jun,9.1
LNS14000009,2013,M07,2013 Jul,9.4
LNS14000009,2013,M08,2013 Aug,9.2
LNS14000009,2013,M09,2013 Sep,8.8
LNS14000009,2013,M10,2013 Oct,9.1
LNS14000009,2013,M11,2013 Nov,8.7
LNS14000009,2013,M12,2013 Dec,8.3
LNS14000009,2014,M01,2014 Jan,8.3
LNS14000009,2014,M02,2014 Feb,8.2
LNS14000009,2014,M03,2014 Mar,7.9
LNS14000009,2014,M04,2014 Apr,7.2
LNS14000009,2014,M05,2014 May,7.7
LNS14000009,2014,M06,2014 Jun,7.8
LNS14000009,2014,M07,2014 Jul,7.7
LNS14000009,2014,M08,2014 Aug,7.4
LNS14000009,2014,M09,2014 Sep,6.8
LNS14000009,2014,M10,2014 Oct,6.8
LNS14000009,2014,M11,2014 Nov,6.6
LNS14000009,2014,M12,2014 Dec,6.4
LNS14000009,2015,M01,2015 Jan,6.7
LNS14000009,2015,M02,2015 Feb,6.8
LNS14000009,2015,M03,2015 Mar,6.8
LNS14000009,2015,M04,2015 Apr,6.8
LNS14000009,2015,M05,2015 May,6.8
LNS14000009,2015,M06,2015 Jun,6.7
LNS14000009,2015,M07,2015 Jul,6.9
LNS14000009,2015,M08,2015 Aug,6.6
LNS14000009,2015,M09,2015 Sep,6.2
LNS14000009,2015,M10,2015 Oct,6.3
LNS14000009,2015,M11,2015 Nov,6.4
LNS14000009,2015,M12,2015 Dec,6.2
LNS14000009,2016,M01,2016 Jan,5.9
LNS14000009,2016,M02,2016 Feb,5.5
LNS14000009,2016,M03,2016 Mar,5.6
LNS14000009,2016,M04,2016 Apr,6.2
LNS14000009,2016,M05,2016 May,5.7
LNS14000009,2016,M06,2016 Jun,6.0
LNS14000009,2016,M07,2016 Jul,5.4
LNS14000009,2016,M08,2016 Aug,5.6
LNS14000009,2016,M09,2016 Sep,6.2
LNS14000009,2016,M10,2016 Oct,5.7
LNS14000009,2016,M11,2016 Nov,5.6
LNS14000009,2016,M12,2016 Dec,5.8
LNS14000009,2017,M01,2017 Jan,5.8
LNS14000009,2017,M02,2017 Feb,5.6
LNS14000009,2017,M03,2017 Mar,5.0
LNS14000009,2017,M04,2017 Apr,5.2
LNS14000009,2017,M05,2017 May,5.2
LNS14000009,2017,M06,2017 Jun,5.0
LNS14000009,2017,M07,2017 Jul,5.1
LNS14000009,2017,M08,2017 Aug,5.1
LNS14000009,2017,M09,2017 Sep,5.1
LNS14000009,2017,M10,2017 Oct,5.0
LNS14000009,2017,M11,2017 Nov,4.9
LNS14000009,2017,M12,2017 Dec,5.0
LNS14000009,2018,M01,2018 Jan,4.9
LNS14000009,2018,M02,2018 Feb,4.9
LNS14000009,2018,M03,2018 Mar,4.9
LNS14000009,2018,M04,2018 Apr,4.8
LNS14000009,2018,M05,2018 May,4.8
LNS14000009,2018,M06,2018 Jun,4.5
LNS14000009,2018,M07,2018 Jul,4.5
LNS14000009,2018,M08,2018 Aug,4.7
LNS14000009,2018,M09,2018 Sep,4.6
LNS14000009,2018,M10,2018 Oct,4.4
LNS14000009,2018,M11,2018 Nov,4.7
LNS14000009,2018,M12,2018 Dec,4.4
LNS14000009,2019,M01,2019 Jan,4.8
LNS14000009,2019,M02,2019 Feb,4.2
LNS14000009,2019,M03,2019 Mar,4.7
LNS14000009,2019,M04,2019 Apr,4.2
LNS14000009,2019,M05,2019 May,4.2
LNS14000009,2019,M06,2019 Jun,4.3
LNS14000009,2019,M07,2019 Jul,4.5
LNS14000009,2019,M08,2019 Aug,4.1
LNS14000009,2019,M09,2019 Sep,3.9
LNS14000009,2019,M10,2019 Oct,4.1
LNS14000009,2019,M11,2019 Nov,4.3
LNS14000009,2019,M12,2019 Dec,4.2
LNS14000009,2020,M01,2020 Jan,4.3
LNS14000009,2020,M02,2020 Feb,4.4
LNS14000009,2020,M03,2020 Mar,6.1
LNS14000009,2020,M04,2020 Apr,18.9
LNS14000009,2020,M05,2020 May,17.6
LNS14000009,2020,M06,2020 Jun,14.5
LNS14000009,2020,M07,2020 Jul,12.8
LNS14000009,2020,M08,2020 Aug,10.4
LNS14000009,2020,M09,2020 Sep,10.2
LNS14000009,2020,M10,2020 Oct,8.8
LNS14000009,2020,M11,2020 Nov,8.5
LNS14000009,2020,M12,2020 Dec,9.3
LNS14000009,2021,M01,2021 Jan,8.5
LNS14000009,2021,M02,2021 Feb,8.5
LNS14000009,2021,M03,2021 Mar,8.0
LNS14000009,2021,M04,2021 Apr,7.9
LNS14000009,2021,M05,2021 May,7.2
LNS14000009,2021,M06,2021 Jun,7.3
LNS14000009,2021,M07,2021 Jul,6.4
LNS14000009,2021,M08,2021 Aug,6.0
LNS14000009,2021,M09,2021 Sep,6.2
LNS14000009,2021,M10,2021 Oct,5.7
LNS14000009,2021,M11,2021 Nov,5.0
LNS14000009,2021,M12,2021 Dec,4.6
LNS14000009,2022,M01,2022 Jan,4.7
LNS14000009,2022,M02,2022 Feb,4.4
LNS14000009,2022,M03,2022 Mar,4.2
LNS14000009,2022,M04,2022 Apr,4.2
LNS14000009,2022,M05,2022 May,4.4
LNS14000009,2022,M06,2022 Jun,4.3
LNS14000009,2022,M07,2022 Jul,4.0
LNS14000009,2022,M08,2022 Aug,4.5
LNS14000009,2022,M09,2022 Sep,3.9
LNS14000009,2022,M10,2022 Oct,4.2
LNS14000009,2022,M11,2022 Nov,4.0
LNS14000009,2022,M12,2022 Dec,4.2
LNS14000009,2023,M01,2023 Jan,4.6
LNS14000009,2023,M02,2023 Feb,5.5
LNS14000009,2023,M03,2023 Mar,4.7
LNS14000009,2023,M04,2023 Apr,4.4
LNS14000009,2023,M05,2023 May,4.0
LNS14000009,2023,M06,2023 Jun,4.3
LNS14000009,2023,M07,2023 Jul,4.4
LNS14000009,2023,M08,2023 Aug,4.8
LNS14000009,2023,M09,2023 Sep,4.6
LNS14000009,2023,M10,2023 Oct,4.8
LNS14000009,2023,M11,2023 Nov,4.5
LNS14000009,2023,M12,2023 Dec,5.0
LNS14000009,2024,M01,2024 Jan,5.0
LNS14000009,2024,M02,2024 Feb,5.1
LNS14000009,2024,M03,2024 Mar,4.5
LNS14000009,2024,M04,2024 Apr,4.8
LNS14000009,2024,M05,2024 May,5.0
LNS14000009,2024,M06,2024 Jun,4.9
LNS14000009,2024,M07,2024 Jul,5.3
LNS14000009,2024,M08,2024 Aug,5.4
LNS14000009,2024,M09,2024 Sep,5.1
LNS14000009,2024,M10,2024 Oct,5.1
LNS14000009,2024,M11,2024 Nov,5.3
LNS14000009,2024,M12,2024 Dec,5.1
LNS14000009,2025,M01,2025 Jan,4.8
LNS14000009,2025,M02,2025 Feb,5.2
LNS14000009,2025,M03,2025 Mar,5.1
LNS14000009,2025,M04,2025 Apr,5.2
LNS14000009,2025,M05,2025 May,5.1
LNU04000000,1948,M01,1948 Jan,4.0
LNU04000000,1948,M02,1948 Feb,4.7
LNU04000000,1948,M03,1948 Mar,4.5
LNU04000000,1948,M04,1948 Apr,4.0
LNU04000000,1948,M05,1948 May,3.4
LNU04000000,1948,M06,1948 Jun,3.9
LNU04000000,1948,M07,1948 Jul,3.9
LNU04000000,1948,M08,1948 Aug,3.6
LNU04000000,1948,M09,1948 Sep,3.4
LNU04000000,1948,M10,1948 Oct,2.9
LNU04000000,1948,M11,1948 Nov,3.3
LNU04000000,1948,M12,1948 Dec,3.6
LNU04000000,1949,M01,1949 Jan,5.0
LNU04000000,1949,M02,1949 Feb,5.8
LNU04000000,1949,M03,1949 Mar,5.6
LNU04000000,1949,M04,1949 Apr,5.4
LNU04000000,1949,M05,1949 May,5.7
LNU04000000,1949,M06,1949 Jun,6.4
LNU04000000,1949,M07,1949 Jul,7.0
LNU04000000,1949,M08,1949 Aug,6.3
LNU04000000,1949,M09,1949 Sep,5.9
LNU04000000,1949,M10,1949 Oct,6.1
LNU04000000,1949,M11,1949 Nov,5.7
LNU04000000,1949,M12,1949 Dec,6.0
LNU04000000,1950,M01,1950 Jan,7.6
LNU04000000,1950,M02,1950 Feb,7.9
LNU04000000,1950,M03,1950 Mar,7.1
LNU04000000,1950,M04,1950 Apr,6.0
LNU04000000,1950,M05,1950 May,5.3
LNU04000000,1950,M06,1950 Jun,5.6
LNU04000000,1950,M07,1950 Jul,5.3
LNU04000000,1950,M08,1950 Aug,4.1
LNU04000000,1950,M09,1950 Sep,4.0
LNU04000000,1950,M10,1950 Oct,3.3
LNU04000000,1950,M11,1950 Nov,3.8
LNU04000000,1950,M12,1950 Dec,3.9
LNU04000000,1951,M01,1951 Jan,4.4
LNU04000000,1951,M02,1951 Feb,4.2
LNU04000000,1951,M03,1951 Mar,3.8
LNU04000000,1951,M04,1951 Apr,3.2
LNU04000000,1951,M05,1951 May,2.9
LNU04000000,1951,M06,1951 Jun,3.4
LNU04000000,1951,M07,1951 Jul,3.3
LNU04000000,1951,M08,1951 Aug,2.9
LNU04000000,1951,M09,1951 Sep,3.0
LNU04000000,1951,M10,1951 Oct,2.8
LNU04000000,1951,M11,1951 Nov,3.2
LNU04000000,1951,M12,1951 Dec,2.9
LNU04000000,1952,M01,1952 Jan,3.7
LNU04000000,1952,M02,1952 Feb,3.8
LNU04000000,1952,M03,1952 Mar,3.3
LNU04000000,1952,M04,1952 Apr,3.0
LNU04000000,1952,M05,1952 May,2.9
LNU04000000,1952,M06,1952 Jun,3.2
LNU04000000,1952,M07,1952 Jul,3.3
LNU04000000,1952,M08,1952 Aug,3.1
LNU04000000,1952,M09,1952 Sep,2.7
LNU04000000,1952,M10,1952 Oct,2.4
LNU04000000,1952,M11,1952 Nov,2.5
LNU04000000,1952,M12,1952 Dec,2.5
LNU04000000,1953,M01,1953 Jan,3.4
LNU04000000,1953,M02,1953 Feb,3.2
